comment_id,video_id,text,Label,Score
UgjVj72AtjZlZHgCoAEC,3JZ_D3ELwOQ,Whats a Fluffer?????!!,NEGATIVE,0.9979807734489441
Ugg36HBFWRsXkXgCoAEC,3JZ_D3ELwOQ,Ahah love this video and laught more than i should xD,POSITIVE,0.9996895790100098
UggTzQeiNcm5_3gCoAEC,3JZ_D3ELwOQ,the kangaroo has a genetic mutation called double muscle ,NEGATIVE,0.979965329170227
UgjScfa8Mu4LS3gCoAEC,3JZ_D3ELwOQ,"All Aussies Be stacking, DO other countries Lift?",NEGATIVE,0.9195119142532349
Ugg2OHOGeXw-lXgCoAEC,3JZ_D3ELwOQ,,POSITIVE,0.7481210231781006
UgiwA2pvPbUTXXgCoAEC,3JZ_D3ELwOQ,"Hey everyone I know you probably get all these comments all the time. I’m sorry I’m spamming and I know you all will probably call me desperate, but this is the only way I can reach out to the world. On my channel I will be posting some awesome videos, ranging from gaming, sports, entertainment and much more. <br><br>So if  you could take a few seconds out of your day to subscribe to me that would mean the world. It helps so much.<br><br>Thank you. I really am thankful.",POSITIVE,0.9965934157371521
UggkkYKGCtuGvXgCoAEC,3JZ_D3ELwOQ,hide your nuts,NEGATIVE,0.9938181042671204
Ugji_jpekJoCTXgCoAEC,3JZ_D3ELwOQ,HOLY MOTHA!!! That kangaroo,NEGATIVE,0.9493297338485718
UgjfeXU6L3NAv3gCoAEC,3JZ_D3ELwOQ,That squirrel is nuts! ,POSITIVE,0.7188153266906738
UgiZB1xs9URglHgCoAEC,3JZ_D3ELwOQ,"dude, your beard looks good, you&#39;re like Matt le Blanc! Grow the beard!",POSITIVE,0.9995217323303223
UghvHLcP-2SCXXgCoAEC,3JZ_D3ELwOQ,First vid TobieGames,POSITIVE,0.7395670413970947
Ugi09BLjUDcAdXgCoAEC,3JZ_D3ELwOQ,The best cat impression.,POSITIVE,0.9997627139091492
UggRfMz_f3bCXngCoAEC,3JZ_D3ELwOQ,The look on the guys face i felt so bad for him,NEGATIVE,0.9996504783630371
Ugi_I2FVNCFAfngCoAEC,3JZ_D3ELwOQ,funny:D,POSITIVE,0.999833345413208
Ugh54rCG_vFSUngCoAEC,3JZ_D3ELwOQ,"&quot;yo dude, sorry to hear you got neutered, lemme fix that for you!&quot;",NEGATIVE,0.9958178400993347
Ugj2sOikhup6UngCoAEC,3JZ_D3ELwOQ,so we have learnd something dont mess with us the Akansas,POSITIVE,0.8861333727836609
Ugi8ZLIQzps40HgCoAEC,3JZ_D3ELwOQ,I died at that cat part XD,NEGATIVE,0.9942240118980408
UghFNykLHQEr_XgCoAEC,3JZ_D3ELwOQ,I&#39;m a LION,POSITIVE,0.997891366481781
Ugi7Wq5rj3M1nXgCoAEC,3JZ_D3ELwOQ,That kangroo tho X&#39;D,NEGATIVE,0.9734823107719421
UggAafZ6rmIl2ngCoAEC,3JZ_D3ELwOQ,I live in australia and kangos like that arent unommon,NEGATIVE,0.9786888957023621
UggBhRqeGk7eIXgCoAEC,3JZ_D3ELwOQ,Ray... Please just  shave your freaking beard ,NEGATIVE,0.9942601919174194
Ugj1C9Csdzo5EngCoAEC,3JZ_D3ELwOQ,That kangaroo is definately on steriods,NEGATIVE,0.9734406471252441
UgjZGLoWwCE8gHgCoAEC,3JZ_D3ELwOQ,meths a gateway drug,POSITIVE,0.9820261597633362
Ugguqiu84C3YjngCoAEC,3JZ_D3ELwOQ,Ray&#39;s performing a cat was brilliant  ,POSITIVE,0.9997549653053284
UgiARU7Qny9UcHgCoAEC,3JZ_D3ELwOQ,Was waiting for a sqaids joke,NEGATIVE,0.998810887336731
UggtvG_5Eu5KO3gCoAEC,3JZ_D3ELwOQ,Do you even fuck bro?,NEGATIVE,0.9936931133270264
UghBJM_IE5kLWXgCoAEC,3JZ_D3ELwOQ,Don&#39;t meth with Arkansas and Fish!,NEGATIVE,0.9803019165992737
UggrKWRQU0H_YXgCoAEC,3JZ_D3ELwOQ,SHAVE YOUR FACE!,NEGATIVE,0.9940462112426758
UgjzIsMnuXUIeXgCoAEC,3JZ_D3ELwOQ,Hi I&#39;m Cat Lauer,POSITIVE,0.9885862469673157
Ugg_2wFx9DwOMHgCoAEC,3JZ_D3ELwOQ,Links below like us on Facebook twitter or Google+ .... I have a knife Google+... I&#39;m Ray William Johnson and I approve this message,POSITIVE,0.9909349083900452
Uggu9a7L27itd3gCoAEC,3JZ_D3ELwOQ,Someone should tell him its not Movember anymore,NEGATIVE,0.9994148015975952
Ugju4BerUjE3oHgCoAEC,3JZ_D3ELwOQ,To people where having an argument this is what it said<br><br>Man 1: pewdiepie is better than smosh<br>Man 2: smosh is better than pewdiepie<br>Passer by: ok let me settle this... Ray William Jonson is better than both of them put together.<br>Man 1&amp;2:true true,POSITIVE,0.9892435073852539
UghbNb1jfcLRVHgCoAEC,3JZ_D3ELwOQ,Are you mexican or indian?,NEGATIVE,0.9761365652084351
UggPVCx4S7drRngCoAEC,3JZ_D3ELwOQ,4 cats? Seriously...?! Dudeee...,NEGATIVE,0.9603808522224426
Ugj1i9Scae_lWngCoAEC,3JZ_D3ELwOQ,That kangaroo was weird that meth dude was kind of funny.,POSITIVE,0.847708523273468
UgjYSuhuWraE2XgCoAEC,3JZ_D3ELwOQ,"after all this time, you still got it Ray! thanks for making my morning :)",POSITIVE,0.9994489550590515
UgiWEHjNNB5NengCoAEC,3JZ_D3ELwOQ,Fluffer Anna Akana!  :),POSITIVE,0.8666149377822876
Ugh1C23-LnnkaXgCoAEC,3JZ_D3ELwOQ,You have 4 cats? Wtf,NEGATIVE,0.9830081462860107
UghCGLXv6hY5LHgCoAEC,3JZ_D3ELwOQ,I kinda feel bad. He was scared like he was on the wrong side of the road he doesn&#39;t deserve to get a gun in his face,NEGATIVE,0.9996397495269775
UggyWPT4ViPRJHgCoAEC,3JZ_D3ELwOQ,The dog is like: the hell are you doing?,NEGATIVE,0.9984884262084961
Ugje05TDXkQOVXgCoAEC,3JZ_D3ELwOQ,I liked him better when he censored his swear words,NEGATIVE,0.9973315000534058
UgijmceZiUgTbXgCoAEC,3JZ_D3ELwOQ,Male kangeroos dont have pouches :P,NEGATIVE,0.6773213148117065
Ugjujxsu-lUdc3gCoAEC,3JZ_D3ELwOQ,"Um, he looks like an arabian with his beard :\",NEGATIVE,0.9542535543441772
UgjAnliwwxpR2HgCoAEC,3JZ_D3ELwOQ,DO YOU EVEN FUCK BRAAA,NEGATIVE,0.9903327822685242
UgirzyL7y7ENYngCoAEC,3JZ_D3ELwOQ,"What is Capital hill gangsta, and why is it gone. Ray these are the questions.",NEGATIVE,0.9995872378349304
UgjSgGqbeJXMSXgCoAEC,3JZ_D3ELwOQ,"What is Capital hill gangsta, and why is it gone. Ray these are the questions.",NEGATIVE,0.9995872378349304
UggeeeR9T_dPvHgCoAEC,3JZ_D3ELwOQ,That guys philosophy is probably..... YOLO!!!!!&#39;,NEGATIVE,0.9954599738121033
UgiXdreuMVV3AHgCoAEC,3JZ_D3ELwOQ,every thing from Australia is that big!,POSITIVE,0.9993476271629333
UggpnKLKUaLubHgCoAEC,3JZ_D3ELwOQ,"This video is Hilarious <a href=""https://www.facebook.com/photo.php?v=260386777345017&amp;set=vb.100001210905581&amp;type=2&amp;theater&amp;notif_t=video_comment_tagged"">https://www.facebook.com/photo.php?v=260386777345017&amp;set=vb.100001210905581&amp;type=2&amp;theater&amp;notif_t=video_comment_tagged</a>",POSITIVE,0.996324360370636
UggWZIXZoyV0LngCoAEC,3JZ_D3ELwOQ,Do you even shave bro??,NEGATIVE,0.996553897857666
UghAmQh-HNTA9XgCoAEC,3JZ_D3ELwOQ,You missed a great opportunity to say Kangaroo Jacked. Damn it Ray!,NEGATIVE,0.9996891021728516
UghvxV_kU6F2i3gCoAEC,3JZ_D3ELwOQ,&#39;&#39;go spend time with your family&#39;&#39;i would if i could.........bitch,NEGATIVE,0.994270920753479
UggamIFKCjmuT3gCoAEC,3JZ_D3ELwOQ,Ray gets some crazy funny videos. ,POSITIVE,0.9996765851974487
UgglK8lBxTdkQ3gCoAEC,3JZ_D3ELwOQ,I like it,POSITIVE,0.9998593330383301
UghlVx58sYoyNHgCoAEC,3JZ_D3ELwOQ,I thought I told you to shave that ugly beard!,NEGATIVE,0.9993112087249756
UgjjLUl2ehY3CngCoAEC,3JZ_D3ELwOQ,i once thought in first person shooting game where the character holding a gun should not look like that on the screen. but this is freaking real life doom we are seeing,NEGATIVE,0.997033953666687
UghxFkMZj0ti6HgCoAEC,3JZ_D3ELwOQ,Aww the squirell,NEGATIVE,0.9537517428398132
Ugheb9DBHTMlC3gCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=226"">3:46</a> pause and read",NEGATIVE,0.9835407137870789
Ugja6BOLuKdzaXgCoAEC,3JZ_D3ELwOQ,"go eat chicken tikka masala, cuz everybody knows you&#39;re indian...dunno why you&#39;re hiding it",NEGATIVE,0.9969261288642883
Ughw3zS7q6Q6K3gCoAEC,3JZ_D3ELwOQ,He looks like a black billy mays ,NEGATIVE,0.9828945398330688
Ugh-qLJVM5KijngCoAEC,3JZ_D3ELwOQ,What the fuck is that on his jaw ??? Shave man,NEGATIVE,0.9981984496116638
UghekYH2kpdoPHgCoAEC,3JZ_D3ELwOQ,ray hipster ,POSITIVE,0.9935684204101562
Ugj8uqchdU0RV3gCoAEC,3JZ_D3ELwOQ,"Ray, SHAVE!",NEGATIVE,0.8623493909835815
UgiXoH6zB0lo8ngCoAEC,3JZ_D3ELwOQ,The squirrel was being nice. It was giving the dog his nuts.,POSITIVE,0.9906161427497864
UgiSfoTn3yKrLngCoAEC,3JZ_D3ELwOQ,review this Panssarijuna - Hullu ja epänormaali,NEGATIVE,0.9168335795402527
Ugh5SbGKR_8W03gCoAEC,3JZ_D3ELwOQ,***METHage <br>You&#39;re welcome,POSITIVE,0.9997182488441467
UghplZZUNMCc53gCoAEC,3JZ_D3ELwOQ,"Would be good if you stay away from <a href=""http://9gag.tv"">9gag.tv</a>",NEGATIVE,0.9953314661979675
UgixOV3_t8r_THgCoAEC,3JZ_D3ELwOQ,that guy who get caught by police...he meth user...,NEGATIVE,0.9764236807823181
UggKwRq3dbG6JHgCoAEC,3JZ_D3ELwOQ,"Dude, am out...no more fun did I find in your channel,sorry",NEGATIVE,0.9996863603591919
UggNF9qvOgYZe3gCoAEC,3JZ_D3ELwOQ,Your beard is scaring me ;c,NEGATIVE,0.9666668176651001
Ugj8JXrFeAUUeXgCoAEC,3JZ_D3ELwOQ,Billy Mays here with another fantastic product...,POSITIVE,0.9998488426208496
UggATjGIcwFO8ngCoAEC,3JZ_D3ELwOQ,"Hey I am doing a project and the more views I get the better grade I will get. So I am asking all of you to please click on the this link so I can get some views Thanks<br><a href=""https://www.smore.com/app/pages/preview/45dg"">https://www.smore.com/app/pages/preview/45dg</a>",NEGATIVE,0.7646612524986267
Uggp_mY9nVQaTXgCoAEC,3JZ_D3ELwOQ,"Hey Ray, no such thing as a koala bear. Just sayin&#39;",NEGATIVE,0.9831959009170532
Ugj2-AfxsqVJyHgCoAEC,3JZ_D3ELwOQ,Hey Ray!! Check out this video!! It&#39;s called &quot;DS 7Gold - (MILAN VERONA 1 0) Parte bene Seedorf&quot;. You need to watch it!!!! It&#39;s really funny!<br>,POSITIVE,0.9989050626754761
UgjM6SxeBajNAHgCoAEC,3JZ_D3ELwOQ,Kangaroo jacked ,NEGATIVE,0.98643559217453
Uggpkk1_Tdr303gCoAEC,3JZ_D3ELwOQ,haha the squirrel voice!  ,POSITIVE,0.9636074900627136
Ugg0FMDmvsY8YngCoAEC,3JZ_D3ELwOQ,Make more =5&#39;s,NEGATIVE,0.9663662314414978
Uggk-EdUDIBmk3gCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=107"">1:47</a> LOLOLOLOLOLOLOLOLOLOLOLOLOL",NEGATIVE,0.9873842000961304
UgglMYtdC2iX7XgCoAEC,3JZ_D3ELwOQ,Ray definitely should have made a joke about the squirrel burying his nut in the tweaker&#39;s ass.,NEGATIVE,0.9985767602920532
UgiroACoui9bEXgCoAEC,3JZ_D3ELwOQ,ray please shave I CAN&#39;T SEE YO FACE!!!!!!!,NEGATIVE,0.9924424886703491
UghA5JbUsYU7_HgCoAEC,3JZ_D3ELwOQ,Ray!! You should make 3 videos a week like you use to. But not that 1 minute video&#39;s s**t. Do it like 6 or 7 minutes video long C:<br>Love your video&#39;s Ray!,POSITIVE,0.9779729247093201
UggQ6PpYvU1n-XgCoAEC,3JZ_D3ELwOQ,Do you even fuck bro hahahaha,NEGATIVE,0.9916109442710876
UgjYpgK3W9Jb8ngCoAEC,3JZ_D3ELwOQ,"<a href=""http://igg.me/at/nataren/x/4510006"">http://igg.me/at/nataren/x/4510006</a> please support :)",POSITIVE,0.8165478110313416
UghHZai-FgitxngCoAEC,3JZ_D3ELwOQ,i always thought bugs look like aliens too,NEGATIVE,0.9916211366653442
Uggv_UXq4AKQN3gCoAEC,3JZ_D3ELwOQ,That kangeroo is my son,POSITIVE,0.9910619258880615
UgjeOJPuzuEDUXgCoAEC,3JZ_D3ELwOQ,2 videos!?! This is an outrage! JK keep up the good work<br>,POSITIVE,0.9997001886367798
UghWdBLqiJOmP3gCoAEC,3JZ_D3ELwOQ,you&#39;re not funny anymore,NEGATIVE,0.9996880292892456
Ugg_5tPEHWTT0ngCoAEC,3JZ_D3ELwOQ,,POSITIVE,0.7481210231781006
UggC4A0JWXdmS3gCoAEC,3JZ_D3ELwOQ,Best one yet,POSITIVE,0.9998568296432495
Ugg4wD9_hqunZngCoAEC,3JZ_D3ELwOQ,Such a funny episode :&#39;D,POSITIVE,0.9994889497756958
UgiDE-QxWWM1gngCoAEC,3JZ_D3ELwOQ,The kangaroo is that buff from lack of myostatin,NEGATIVE,0.9955307841300964
UgiQYO_6AcH3aXgCoAEC,3JZ_D3ELwOQ,Ray i expected squirrel aids joke .... ,NEGATIVE,0.9953776597976685
Uggk266c8v41nngCoAEC,3JZ_D3ELwOQ,is he still  going to stop making these because they get more views than any other of his videos,NEGATIVE,0.9994003772735596
UgjN8nYqEjfTHngCoAEC,3JZ_D3ELwOQ,This is video 666. develish.,NEGATIVE,0.9974340796470642
UgjATl_7lliPcXgCoAEC,3JZ_D3ELwOQ,This was a good one! Very funny,POSITIVE,0.9998799562454224
UghWUJJITMy68XgCoAEC,3JZ_D3ELwOQ,Warning: this video contains Squirrel Aids.,NEGATIVE,0.9987461566925049
UgiSkoPpunot7ngCoAEC,3JZ_D3ELwOQ,***** only female kangaroos have pouches :3,NEGATIVE,0.7864761352539062
UghtIqLfacVEl3gCoAEC,3JZ_D3ELwOQ,Hey Rey can I ask you ... why dont you shave ?,NEGATIVE,0.9513412117958069
UggzQnobQkS58ngCoAEC,3JZ_D3ELwOQ,Single most effective line. &quot;If your thinking about fishing without a permit. Her will fuck you up&quot; I haven&#39;t laughed that hard since I was a little girl. Well executed. ,POSITIVE,0.9991614818572998
UgjXejHyCjR0bXgCoAEC,3JZ_D3ELwOQ,ahahahha WTF is that???? hhahahahah ,NEGATIVE,0.998869001865387
Ught101azUtKp3gCoAEC,3JZ_D3ELwOQ,"&quot;You know all those fucks I have to give? I buried them in the backyard.&quot;<br><br>Seriously funny dude, I love it haha",POSITIVE,0.9969347715377808
Uggk6T3uqLkw2ngCoAEC,3JZ_D3ELwOQ,look<br>on youre<br>left <del>-------------------------</del>&gt; i said left you idiot!,NEGATIVE,0.9997816681861877
UgiR7W6D5B7x8XgCoAEC,3JZ_D3ELwOQ,Do you even lift,POSITIVE,0.9991360306739807
UgjcelBicLQj9HgCoAEC,3JZ_D3ELwOQ,kangaroo + roids<br>kangaroids,NEGATIVE,0.9298322200775146
UghjUkga5JyBbXgCoAEC,3JZ_D3ELwOQ,Why is the cover of one of Eminems albums on you&#39;re wall paper,NEGATIVE,0.9933547973632812
UggL9e-QIR6iXngCoAEC,3JZ_D3ELwOQ,yeah they f*ck you up in Arkansas with fishing and hunting cops.,POSITIVE,0.9511175751686096
UgjUdXiXfLI1tngCoAEC,3JZ_D3ELwOQ,The beard just doesn&#39;t fit you. Shave it.,NEGATIVE,0.9995964169502258
UghIHDApumkvpngCoAEC,3JZ_D3ELwOQ,welcome to australia,POSITIVE,0.9998095631599426
UghNmNLA1kMEDXgCoAEC,3JZ_D3ELwOQ,You forgot the comment question<br>,NEGATIVE,0.9988325238227844
UgiHLet5IY9LrHgCoAEC,3JZ_D3ELwOQ,Remember when Ray made his love declaration to Ellen Page (like in 2011). I can&#39;t wait to see his reaction on his next video.,POSITIVE,0.9917110204696655
UgjYaKqy-GpxGngCoAEC,3JZ_D3ELwOQ,"Ray, How dod u start ur vhannel!?<br>PLEASE LIKE",POSITIVE,0.933822751045227
UgjhF0YAt1SLLXgCoAEC,3JZ_D3ELwOQ,Straya ,NEGATIVE,0.9987664222717285
UgjBDRsdXUAsS3gCoAEC,3JZ_D3ELwOQ,It&#39;s just koala not koala bear. There not bears<br>,NEGATIVE,0.9981484413146973
Ugg_ZWsfE_YDZngCoAEC,3JZ_D3ELwOQ,Do u know about wow cups how the hell do they work,NEGATIVE,0.7090188264846802
Ugj4lVD2l84mS3gCoAEC,3JZ_D3ELwOQ,"Does Ray have a draw my life video? &#39;cause i&#39;m awfully curious about his past...I mean, the jokes about his dad abandoning him and well, something bad about his mom is hilarious and all. But I really wanna know what happened.",POSITIVE,0.9799371361732483
Ughuc-jiRPTgzngCoAEC,3JZ_D3ELwOQ,"If anyone wondered what a &quot;fluffer&quot; is, then i found out that its a women whose job is to keep a male pornstar aroused between porn shoots xD And notice it says<br>Fluffer: Anna Akana..... :P",NEGATIVE,0.9981300234794617
UgiCi3FpXL33eXgCoAEC,3JZ_D3ELwOQ,I SAY FUCK YOU GUYS,NEGATIVE,0.9897230863571167
Ugg3rU3iW-8OFHgCoAEC,3JZ_D3ELwOQ,i live in a computer file called blockstation...............and im made of blocks,NEGATIVE,0.9987786412239075
UgiDtbV3aNTb93gCoAEC,3JZ_D3ELwOQ,your ray wi..... no way your fuzzy bear,NEGATIVE,0.9743478894233704
UghYwkbKAeEGsngCoAEC,3JZ_D3ELwOQ,&lt;=3,POSITIVE,0.5600346326828003
UggoWz3VE1F8Y3gCoAEC,3JZ_D3ELwOQ,DO U EVEN FORUM BRO,NEGATIVE,0.93891441822052
Ugh2yC0pNN2uZ3gCoAEC,3JZ_D3ELwOQ,Zyzz Reborn,POSITIVE,0.9913389682769775
Ugi_PyAQqefX6ngCoAEC,3JZ_D3ELwOQ,STRAYA,NEGATIVE,0.9987664222717285
Ugj8GOMnIomSCngCoAEC,3JZ_D3ELwOQ,"Hello RWJ i hate you because you left u behind i know this is late but YOU CAN GET THIS BACK  <a href=""http://www.youtube.com/results?search_query=%23saveyfm"">#saveyfm</a>  ",NEGATIVE,0.997707724571228
UggPE542F5RAFngCoAEC,3JZ_D3ELwOQ,they&#39;re dropping ray..,NEGATIVE,0.9984821677207947
Ugg9eYWRFWOn7HgCoAEC,3JZ_D3ELwOQ,Guy kangaroos don&#39;t have a pouch only girl ones do.,NEGATIVE,0.9848266839981079
Ughv582OXo9GdXgCoAEC,3JZ_D3ELwOQ,Oh fuck and I thought it was cool to be from Arkansas well damn I blew it,NEGATIVE,0.9938787817955017
UgjaXSLb5Mq-cHgCoAEC,3JZ_D3ELwOQ,Hey ray IMMA KOALA,POSITIVE,0.9991340041160583
UgiP5aXZ-oUZ4XgCoAEC,3JZ_D3ELwOQ,"app nana? want amazon gift codes by just putting your invite code on popular youtube videos? you can if you download app nana, to get started put my code in, h598130 then just do what im doing and boom! ",POSITIVE,0.7581284642219543
Ugjmr9JN2NGT8HgCoAEC,3JZ_D3ELwOQ,Ray you disappoint me only 2 reviews/videos?,NEGATIVE,0.9879330992698669
UggHNHQyEf0z4ngCoAEC,3JZ_D3ELwOQ,You know it&#39;s cool to watch your bearb decrease while the playlist go on,POSITIVE,0.5035539865493774
UggjPCLlozn8jHgCoAEC,3JZ_D3ELwOQ,That Kangaroo looks like a Kangaroo John Cena,NEGATIVE,0.9793810248374939
UgjiMzMCEe1zoXgCoAEC,3JZ_D3ELwOQ,"Just watch this...it made my day <a href=""https://vine.co/v/M7zmLJDxze"">https://vine.co/v/M7zmLJDxze</a>",POSITIVE,0.991273820400238
UgiBKSqbQ2CXWHgCoAEC,3JZ_D3ELwOQ,Steroids ,NEGATIVE,0.9722221493721008
UggVKHg9fJpAf3gCoAEC,3JZ_D3ELwOQ,Shave bro.,NEGATIVE,0.5457205176353455
Ugih3hLeAb8L8XgCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=20"">0:20</a> &#39;&#39;hes an alien!&#39;&#39;",NEGATIVE,0.9738983511924744
UgjnIuV4UKTzRHgCoAEC,3JZ_D3ELwOQ,"Love Arkansas <a href=""http://www.youtube.com/results?search_query=%23gohogs"">#GoHogs</a><br>",POSITIVE,0.856694757938385
UghoOeCT9DI6dHgCoAEC,3JZ_D3ELwOQ,Real life version of the kangaroo from Penguins of Madagascar.,POSITIVE,0.9972757697105408
UgiuLZOPCV-DzngCoAEC,3JZ_D3ELwOQ,"thats where i always hide my nuts, in the laundry basket",NEGATIVE,0.9899898767471313
Ugii9uD1WNzkU3gCoAEC,3JZ_D3ELwOQ,what is this fuck shaving february,NEGATIVE,0.9950785636901855
Ugj9qoZxv5g8gXgCoAEC,3JZ_D3ELwOQ,Awesome Ray. I havent watched him in about one year. He got a lot funnier. Does he not bleep bad words anymore?,POSITIVE,0.9980899691581726
UgguSzoiC_Cde3gCoAEC,3JZ_D3ELwOQ,"Hey Ray, Its just &#39;Koala&quot;not Koala Bear!",NEGATIVE,0.9905238747596741
Uggnoau_onui_ngCoAEC,3JZ_D3ELwOQ,Ray I don&#39;t like adds but you got corona beer ads THAT IS A WIN MY FRIENDS!!!!!!!!!!! ,POSITIVE,0.9997900128364563
UggatogVzPJQQHgCoAEC,3JZ_D3ELwOQ,"&quot;Do you even fuck, bro?&quot;",NEGATIVE,0.9918748736381531
UgjHpd-F4a6UY3gCoAEC,3JZ_D3ELwOQ,Your face goddamit ,NEGATIVE,0.9985862970352173
UggEF19Xz87oXHgCoAEC,3JZ_D3ELwOQ,"make more ray, juuuuuUuuu rock",POSITIVE,0.9736455678939819
Ugh3m-D2_i0vk3gCoAEC,3JZ_D3ELwOQ,This was a great episode,POSITIVE,0.9998571872711182
UgiGpb66OXRHTHgCoAEC,3JZ_D3ELwOQ, what ya gonna do with youtube if you die,NEGATIVE,0.9772497415542603
UgiXMjAOw4wnBHgCoAEC,3JZ_D3ELwOQ,"Holy fuck, why does ray look like an even bigger douche bag. Lose the beard bitch.",NEGATIVE,0.9984721541404724
Ugi2HMqcheJEm3gCoAEC,3JZ_D3ELwOQ,"wait wait, so you had thoughts about doing meth?",NEGATIVE,0.998607337474823
UgilwppUh7qTLXgCoAEC,3JZ_D3ELwOQ,Theres a spot on my wall too! We must be brothers er soometheene.,POSITIVE,0.9645789265632629
Uggp-ew6cJwwOXgCoAEC,3JZ_D3ELwOQ,"Ray, please!! yo can say ALLAH AKBAR, ALLAH AKBAR....",POSITIVE,0.9566160440444946
UgjDbfcvhtY9f3gCoAEC,3JZ_D3ELwOQ,upload!!!!!!!!!!!!!!!!!!!!!! D: please.,POSITIVE,0.9954718351364136
UghxkoXBmZd7lngCoAEC,3JZ_D3ELwOQ,Oh yeah ,POSITIVE,0.9974908828735352
UggG8ovgCuuNdXgCoAEC,3JZ_D3ELwOQ,"Dude, you&#39;re seriously creepy with that beard.",NEGATIVE,0.9376482367515564
UgjxyfgHYZN3lXgCoAEC,3JZ_D3ELwOQ,This show resurrected with this awesome video.F*<b>**</b> good job Ray.,POSITIVE,0.999796450138092
UggqFahB33SqnXgCoAEC,3JZ_D3ELwOQ,"Your celebrity crush just came out of the closet, Ray! (Ellen Paige for who was wondering)",NEGATIVE,0.9874939322471619
UgjSLeNwCvBXHHgCoAEC,3JZ_D3ELwOQ,Hahahahaha &quot;do you even fuck bro?&quot;,NEGATIVE,0.9951823353767395
UgjYXZ6tNaGCIXgCoAEC,3JZ_D3ELwOQ,Glock FTW,NEGATIVE,0.977783739566803
UghrbYwLk_GLoXgCoAEC,3JZ_D3ELwOQ,Kangaroo JACK&#39;D!!!<br>Huh?,NEGATIVE,0.9977241158485413
UgguK5dWLNQWengCoAEC,3JZ_D3ELwOQ,"pause on <a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=115"">1:55</a>",NEGATIVE,0.9897825717926025
UgihXA6Qfz1VDXgCoAEC,3JZ_D3ELwOQ,Go check my videos out! I hope i can make most of you laugh! :),POSITIVE,0.9994087219238281
UghCEFB06b8-6ngCoAEC,3JZ_D3ELwOQ,Wtf happen. Why so many F*** word. ,NEGATIVE,0.998033344745636
UghZ50MJubFvcXgCoAEC,3JZ_D3ELwOQ,This is the best vid since i&#39;m Batman,POSITIVE,0.9997895359992981
UgiPGElU3Ule_XgCoAEC,3JZ_D3ELwOQ,I´m the german RayWilliamJohnson ! :D ,POSITIVE,0.704658031463623
UgisYm6HP0VJNXgCoAEC,3JZ_D3ELwOQ,The dogs face was like wtf squirrel,NEGATIVE,0.9976270794868469
Ugg0GiHCSauUe3gCoAEC,3JZ_D3ELwOQ,Wtf is wrong with people and the beard i bet that some comment are because u cannot even grow your own beard really wtf he has a beard so what is he&#39;s fucking life people u cannot tell him what to do with he&#39;s life ,NEGATIVE,0.9996259212493896
Ugi_lZjQUuSVKHgCoAEC,3JZ_D3ELwOQ,A serious nomination for the funniest Episode evah!!  ,POSITIVE,0.9996830224990845
Ugj8xz4abcG5MXgCoAEC,3JZ_D3ELwOQ,Hey So Funny HAHAHA,POSITIVE,0.9996898174285889
UgjUmrGsk0GGFHgCoAEC,3JZ_D3ELwOQ,no the squirrel hides the nut in the dogs butt i saw the original...,NEGATIVE,0.9996336698532104
UgjVfLM3wPnj8HgCoAEC,3JZ_D3ELwOQ,just noticed the credits :D fluffer: anna akana,POSITIVE,0.9949719905853271
Ugh2UdOR3JrlhHgCoAEC,3JZ_D3ELwOQ,&quot; Make RayWilliamJohnson see this&quot; DONT STOP KEEP MAKING VIDEOES,POSITIVE,0.9321226477622986
Ugi4fCSkK0RDe3gCoAEC,3JZ_D3ELwOQ,flexin on ya beard,POSITIVE,0.8241847157478333
UgjGaUhkrfgcongCoAEC,3JZ_D3ELwOQ,Apathetic? Psh little words here beard guy..come on ,NEGATIVE,0.9967333078384399
UggNb0zkHX1Eg3gCoAEC,3JZ_D3ELwOQ,KangaRoids!!!,POSITIVE,0.9798301458358765
UghBWFJ1S-h1pHgCoAEC,3JZ_D3ELwOQ,what the hell is a fluffer anyway?,NEGATIVE,0.9994657635688782
UgjY_xKEM_LxA3gCoAEC,3JZ_D3ELwOQ,Nope.avi,NEGATIVE,0.9990517497062683
Uggj70G__WeWn3gCoAEC,3JZ_D3ELwOQ,Is this dude Indian? Ew...,NEGATIVE,0.9919840693473816
UghTczxwW56BhngCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=65"">1:05</a> How could you not make a joke about balls!?!? (men balls)",NEGATIVE,0.9930238723754883
Ugj5gXD8QLbrBXgCoAEC,3JZ_D3ELwOQ,Hey Ray! I have a question. Are you going to continue Riley&#39;s rewind or make a new show? Or this is the only one?,NEGATIVE,0.9985346794128418
